taxonkey	ISO2	ISO3
2698864	EC	ECU
2698864	PA	PAN
2699140	CR	CRI
2699140	NI	NIC
2699140	PA	PAN
7966101	AO	AGO
7966101	BJ	BEN
7966101	BW	BWA
7966101	CI	CIV
7966101	CM	CMR
7966101	ER	ERI
7966101	ET	ETH
7966101	GH	GHA
7966101	GN	GIN
7966101	GQ	GNQ
7966101	KE	KEN
7966101	LR	LBR
7966101	ML	MLI
7966101	MZ	MOZ
7966101	MW	MWI
7966101	NG	NGA
7966101	SD	SDN
7966101	SL	SLE
7966101	SZ	SWZ
7966101	TZ	TZA
7966101	UG	UGA
7966101	YE	YEM
7966101	ZA	ZAF
7966101	CD	COD
7966101	ZM	ZMB
7966101	ZW	ZWE
4214002	BJ	BEN
4214002	BW	BWA
4214002	CF	CAF
4214002	CI	CIV
4214002	CM	CMR
4214002	KM	COM
4214002	CV	CPV
4214002	GH	GHA
4214002	GN	GIN
4214002	GM	GMB
4214002	GW	GNB
4214002	KE	KEN
4214002	LR	LBR
4214002	MG	MDG
4214002	ML	MLI
4214002	MZ	MOZ
4214002	MW	MWI
4214002	NG	NGA
4214002	SN	SEN
4214002	SL	SLE
4214002	SZ	SWZ
4214002	TG	TGO
4214002	TZ	TZA
4214002	ZA	ZAF
4214002	CD	COD
4214002	ZM	ZMB
4214002	ZW	ZWE
3170353	AO	AGO
3170353	BI	BDI
3170353	BJ	BEN
3170353	BW	BWA
3170353	CF	CAF
3170353	CN	CHN
3170353	CI	CIV
3170353	CM	CMR
3170353	CG	COG
3170353	ER	ERI
3170353	ET	ETH
3170353	GA	GAB
3170353	GH	GHA
3170353	GN	GIN
3170353	GW	GNB
3170353	GQ	GNQ
3170353	ID	IDN
3170353	IN	IND
3170353	JP	JPN
3170353	LK	LKA
3170353	MG	MDG
3170353	ML	MLI
3170353	MZ	MOZ
3170353	MR	MRT
3170353	MW	MWI
3170353	MY	MYS
3170353	NA	NAM
3170353	NG	NGA
3170353	RW	RWA
3170353	SD	SDN
3170353	SN	SEN
3170353	TD	TCD
3170353	TG	TGO
3170353	TH	THA
3170353	TW	TWN
3170353	TZ	TZA
3170353	UG	UGA
3170353	VN	VNM
3170353	YE	YEM
3170353	ZA	ZAF
3170353	CD	COD
3170353	ZM	ZMB
3170353	ZW	ZWE
7283196	AR	ARG
7283196	BR	BRA
7283196	PY	PRY
7283196	UY	URY
8421939	AR	ARG
8421939	BO	BOL
8421939	BR	BRA
8421939	PY	PRY
8421939	UY	URY
2650832	AL	ALB
2650832	AT	AUT
2650832	BE	BEL
2650832	BG	BGR
2650832	BA	BIH
2650832	BY	BLR
2650832	CA	CAN
2650832	CH	CHE
2650832	CN	CHN
2650832	CZ	CZE
2650832	DE	DEU
2650832	DK	DNK
2650832	ES	ESP
2650832	EE	EST
2650832	FI	FIN
2650832	FR	FRA
2650832	GB	GBR
2650832	GE	GEO
2650832	GR	GRC
2650832	HR	HRV
2650832	HU	HUN
2650832	IE	IRL
2650832	IS	ISL
2650832	IT	ITA
2650832	JP	JPN
2650832	LT	LTU
2650832	LV	LVA
2650832	MD	MDA
2650832	MK	MKD
